set_number,set_name,year_released,number_of_parts,image_url,theme_name
1878-1,Small Bucket,1991.0,405.0,https://cdn.rebrickable.com/media/sets/1878-1.jpg,Basic
1879-1,Large Bucket,1992.0,441.0,https://cdn.rebrickable.com/media/sets/1879-1.jpg,Basic
1880-1,XL Bucket,1992.0,576.0,https://cdn.rebrickable.com/media/sets/1880-1.jpg,Basic
1881-1,Small Bucket,1991.0,288.0,https://cdn.rebrickable.com/media/sets/1881-1.jpg,Basic
1882-1,Large Bucket,1991.0,455.0,https://cdn.rebrickable.com/media/sets/1882-1.jpg,Basic
1884-1,Small Bucket,1992.0,193.0,https://cdn.rebrickable.com/media/sets/1884-1.jpg,Basic
1885-1,XL Bucket,1992.0,465.0,https://cdn.rebrickable.com/media/sets/1885-1.jpg,Basic
1950-1,Basic Set,1990.0,17.0,https://cdn.rebrickable.com/media/sets/1950-1.jpg,Basic
1960-2,Special Value 96 pieces (Canadian Set),1985.0,104.0,https://cdn.rebrickable.com/media/sets/1960-2.jpg,Basic
1962-1,Basic Building Set,1985.0,219.0,https://cdn.rebrickable.com/media/sets/1962-1.jpg,Basic
1963-1,Basic Set with Storage Case,1986.0,221.0,https://cdn.rebrickable.com/media/sets/1963-1.jpg,Basic
1964-1,Basic Building Set,1985.0,27.0,https://cdn.rebrickable.com/media/sets/1964-1.jpg,Basic
1965-1,Basic Building Set,1985.0,38.0,https://cdn.rebrickable.com/media/sets/1965-1.jpg,Basic
1994-1,Turtle Bucket with Motor,1992.0,192.0,https://cdn.rebrickable.com/media/sets/1994-1.jpg,Basic
2184-1,XL Bulk Bucket,1997.0,1000.0,https://cdn.rebrickable.com/media/sets/2184-1.jpg,Basic
2199-1,Large Bulk Bucket,1997.0,467.0,https://cdn.rebrickable.com/media/sets/2199-1.jpg,Basic
2494-1,400-Piece Purple Bucket,1998.0,400.0,https://cdn.rebrickable.com/media/sets/2494-1.jpg,Basic
2877-1,Snowman,1997.0,9.0,https://cdn.rebrickable.com/media/sets/2877-1.jpg,Basic
3025-1,25th Anniversary Silver Bucket,1998.0,601.0,https://cdn.rebrickable.com/media/sets/3025-1.jpg,Basic
3026-1,25th Anniversary Silver Tub,1998.0,1201.0,https://cdn.rebrickable.com/media/sets/3026-1.jpg,Basic
303-1,Basic Building Set,1987.0,33.0,https://cdn.rebrickable.com/media/sets/303-1.jpg,Basic
3032-1,Medium Bucket,1999.0,600.0,https://cdn.rebrickable.com/media/sets/3032-1.jpg,Basic
3033-1,Basic Bulk Tub (American Version),1998.0,1200.0,https://cdn.rebrickable.com/media/sets/3033-1.jpg,Basic
3033-2,Basic Bulk Tub (Overseas Version),2002.0,1200.0,https://cdn.rebrickable.com/media/sets/3033-2.jpg,Basic
304-1,Basic Building Set,1985.0,31.0,https://cdn.rebrickable.com/media/sets/304-1.jpg,Basic
308-2,Basic Building Set,1985.0,34.0,https://cdn.rebrickable.com/media/sets/308-2.jpg,Basic
310-4,Basic Building Set,1985.0,46.0,https://cdn.rebrickable.com/media/sets/310-4.jpg,Basic
315-1,Basic Building Set,1990.0,62.0,https://cdn.rebrickable.com/media/sets/315-1.jpg,Basic
317-2,Basic Building Set,1987.0,68.0,https://cdn.rebrickable.com/media/sets/317-2.jpg,Basic
320-1,Basic Building Set,1985.0,78.0,https://cdn.rebrickable.com/media/sets/320-1.jpg,Basic
325-1,Basic Building Set,1990.0,109.0,https://cdn.rebrickable.com/media/sets/325-1.jpg,Basic
327-1,Basic Building Set,1987.0,107.0,https://cdn.rebrickable.com/media/sets/327-1.jpg,Basic
330-1,Basic Building Set,1985.0,158.0,https://cdn.rebrickable.com/media/sets/330-1.jpg,Basic
335-1,Basic Building Set,1990.0,245.0,https://cdn.rebrickable.com/media/sets/335-1.jpg,Basic
337-1,Basic Building Set,1987.0,225.0,https://cdn.rebrickable.com/media/sets/337-1.jpg,Basic
340-1,Basic Building Set,1985.0,220.0,https://cdn.rebrickable.com/media/sets/340-1.jpg,Basic
345-2,Small Bucket for Her,1993.0,135.0,https://cdn.rebrickable.com/media/sets/345-2.jpg,Basic
347-2,Basic Building Set,1987.0,330.0,https://cdn.rebrickable.com/media/sets/347-2.jpg,Basic
350-2,Basic Building Set,1985.0,315.0,https://cdn.rebrickable.com/media/sets/350-2.jpg,Basic
356-2,Basic Building Set with Storage Case,1987.0,331.0,https://cdn.rebrickable.com/media/sets/356-2.jpg,Basic
365-2,Build-N-Store Chest,1990.0,339.0,https://cdn.rebrickable.com/media/sets/365-2.jpg,Basic
3758-1,35th Anniversary Bucket,1998.0,600.0,https://cdn.rebrickable.com/media/sets/3758-1.jpg,Basic
3759-1,35th Anniversary Tub,1998.0,1200.0,https://cdn.rebrickable.com/media/sets/3759-1.jpg,Basic
385-2,Build-N-Store Chest,1990.0,450.0,https://cdn.rebrickable.com/media/sets/385-2.jpg,Basic
390-1,Helicopter,1986.0,24.0,https://cdn.rebrickable.com/media/sets/390-1.jpg,Basic
391-2,Police Car,1986.0,22.0,https://cdn.rebrickable.com/media/sets/391-2.jpg,Basic
392-2,Fire Engine,1986.0,30.0,https://cdn.rebrickable.com/media/sets/392-2.jpg,Basic
393-2,Tow Truck,1986.0,30.0,https://cdn.rebrickable.com/media/sets/393-2.jpg,Basic
503-1,Basic Building Set,1987.0,39.0,https://cdn.rebrickable.com/media/sets/503-1.jpg,Basic
504-1,Basic Building Set,1985.0,41.0,https://cdn.rebrickable.com/media/sets/504-1.jpg,Basic
507-1,Basic Building Set,1987.0,60.0,https://cdn.rebrickable.com/media/sets/507-1.jpg,Basic
508-1,Basic Building Set,1985.0,66.0,https://cdn.rebrickable.com/media/sets/508-1.jpg,Basic
510-1,Basic Building Set,1985.0,102.0,https://cdn.rebrickable.com/media/sets/510-1.jpg,Basic
515-1,Basic Building Set,1990.0,115.0,https://cdn.rebrickable.com/media/sets/515-1.jpg,Basic
517-1,Basic Building Set,1987.0,123.0,https://cdn.rebrickable.com/media/sets/517-1.jpg,Basic
520-16,Basic Building Set,1985.0,173.0,https://cdn.rebrickable.com/media/sets/520-16.jpg,Basic
525-1,Basic Building Set,1990.0,185.0,https://cdn.rebrickable.com/media/sets/525-1.jpg,Basic
527-1,Basic Building Set,1987.0,196.0,https://cdn.rebrickable.com/media/sets/527-1.jpg,Basic
530-1,Basic Building Set,1985.0,273.0,https://cdn.rebrickable.com/media/sets/530-1.jpg,Basic
535-1,Basic Building Set,1990.0,350.0,https://cdn.rebrickable.com/media/sets/535-1.jpg,Basic
537-1,Basic Building Set,1987.0,320.0,https://cdn.rebrickable.com/media/sets/537-1.jpg,Basic
540-1,Basic Building Set,1985.0,421.0,https://cdn.rebrickable.com/media/sets/540-1.jpg,Basic
545-1,Build-N-Store Chest,1990.0,427.0,https://cdn.rebrickable.com/media/sets/545-1.jpg,Basic
547-1,Basic Building Set,1987.0,624.0,https://cdn.rebrickable.com/media/sets/547-1.jpg,Basic
550-1,Basic Building Set,1985.0,577.0,https://cdn.rebrickable.com/media/sets/550-1.jpg,Basic
557-1,Basic Building Set,1987.0,721.0,https://cdn.rebrickable.com/media/sets/557-1.jpg,Basic
565-2,Build-N-Store Chest,1990.0,695.0,https://cdn.rebrickable.com/media/sets/565-2.jpg,Basic
638-1,"Lots of Extra Basic Bricks, 3+",1996.0,404.0,https://cdn.rebrickable.com/media/sets/638-1.jpg,Basic
639-1,"Lots of Extra Basic Bricks, 5+",1997.0,400.0,https://cdn.rebrickable.com/media/sets/639-1.jpg,Basic
715-1,Basic Building Set,1990.0,410.0,https://cdn.rebrickable.com/media/sets/715-1.jpg,Basic
720-1,Basic Building Set,1985.0,340.0,https://cdn.rebrickable.com/media/sets/720-1.jpg,Basic
725-1,Basic Building Set,1990.0,440.0,https://cdn.rebrickable.com/media/sets/725-1.jpg,Basic
730-2,Basic Building Set,1985.0,430.0,https://cdn.rebrickable.com/media/sets/730-2.jpg,Basic
735-1,Basic Building Set,1990.0,538.0,https://cdn.rebrickable.com/media/sets/735-1.jpg,Basic
740-1,Basic Building Set,1985.0,530.0,https://cdn.rebrickable.com/media/sets/740-1.jpg,Basic
088-1,Super Set,1969.0,615.0,https://cdn.rebrickable.com/media/sets/088-1.jpg,Basic Set
10-1,Universal Building Set,1976.0,129.0,https://cdn.rebrickable.com/media/sets/10-1.jpg,Basic Set
105-2,Building Set,1973.0,150.0,https://cdn.rebrickable.com/media/sets/105-2.jpg,Basic Set
110-1,Universal Building Set,1977.0,129.0,https://cdn.rebrickable.com/media/sets/110-1.jpg,Basic Set
1-11,Basic Souvenir Box,1981.0,36.0,https://cdn.rebrickable.com/media/sets/1-11.jpg,Basic Set
111-1,Universal Building Set,1977.0,174.0,https://cdn.rebrickable.com/media/sets/111-1.jpg,Basic Set
112-1,Universal Building Set,1977.0,200.0,https://cdn.rebrickable.com/media/sets/112-1.jpg,Basic Set
113-1,Universal Building Set,1977.0,293.0,https://cdn.rebrickable.com/media/sets/113-1.jpg,Basic Set
114-1,Universal Building Set,1977.0,390.0,https://cdn.rebrickable.com/media/sets/114-1.jpg,Basic Set
115-1,Building Set,1973.0,190.0,https://cdn.rebrickable.com/media/sets/115-1.jpg,Basic Set
125-2,Building Set,1974.0,234.0,https://cdn.rebrickable.com/media/sets/125-2.jpg,Basic Set
135-1,Building Set,1973.0,338.0,https://cdn.rebrickable.com/media/sets/135-1.jpg,Basic Set
140-2,Bricks'n Motor Set,1969.0,141.0,https://cdn.rebrickable.com/media/sets/140-2.jpg,Basic Set
145-1,Building Set,1974.0,412.0,https://cdn.rebrickable.com/media/sets/145-1.jpg,Basic Set
1-7,Basic Set,1973.0,107.0,https://cdn.rebrickable.com/media/sets/1-7.jpg,Basic Set
1901-2,Mini Basic Set,1984.0,36.0,https://cdn.rebrickable.com/media/sets/1901-2.jpg,Basic Set
1905-1,Mini Basic Set,1982.0,36.0,https://cdn.rebrickable.com/media/sets/1905-1.jpg,Basic Set
1910-1,Promo Basic Set,1982.0,88.0,https://cdn.rebrickable.com/media/sets/1910-1.jpg,Basic Set
1911-1,Basic Set,1983.0,34.0,https://cdn.rebrickable.com/media/sets/1911-1.jpg,Basic Set
1920-1,Promo Basic Set,1982.0,119.0,https://cdn.rebrickable.com/media/sets/1920-1.jpg,Basic Set
1922-2,Basic Building Set,1983.0,60.0,https://cdn.rebrickable.com/media/sets/1922-2.jpg,Basic Set
1932-1,Basic Building Set + Storage Case,1984.0,82.0,https://cdn.rebrickable.com/media/sets/1932-1.jpg,Basic Set
1944-1,Basic Set with Storage Case,1983.0,142.0,https://cdn.rebrickable.com/media/sets/1944-1.jpg,Basic Set
1954-2,Basic Set with Storage Case,1984.0,145.0,https://cdn.rebrickable.com/media/sets/1954-2.jpg,Basic Set
20-1,Universal Building Set,1976.0,218.0,https://cdn.rebrickable.com/media/sets/20-1.jpg,Basic Set
2195-1,Small Bucket,1997.0,228.0,https://cdn.rebrickable.com/media/sets/2195-1.jpg,Basic Set
2-7,Basic Set,1973.0,139.0,https://cdn.rebrickable.com/media/sets/2-7.jpg,Basic Set
30-1,Universal Building Set,1976.0,200.0,https://cdn.rebrickable.com/media/sets/30-1.jpg,Basic Set
311-3,Basic Set,1984.0,34.0,https://cdn.rebrickable.com/media/sets/311-3.jpg,Basic Set
322-1,Basic Set,1981.0,82.0,https://cdn.rebrickable.com/media/sets/322-1.jpg,Basic Set
322-3,Basic Building Set + Storage Case,1983.0,1.0,https://cdn.rebrickable.com/media/sets/322-3.jpg,Basic Set
333-1,Basic Set,1981.0,100.0,https://cdn.rebrickable.com/media/sets/333-1.jpg,Basic Set
3-4,Basic Set,1973.0,191.0,https://cdn.rebrickable.com/media/sets/3-4.jpg,Basic Set
355-2,Basic Set,1981.0,160.0,https://cdn.rebrickable.com/media/sets/355-2.jpg,Basic Set
366-1,Basic Set,1981.0,187.0,https://cdn.rebrickable.com/media/sets/366-1.jpg,Basic Set
400-1,Universal Building Set,1977.0,318.0,https://cdn.rebrickable.com/media/sets/400-1.jpg,Basic Set
40-1,Universal Building Set,1976.0,293.0,https://cdn.rebrickable.com/media/sets/40-1.jpg,Basic Set
402-1,Universal Building Set,1977.0,401.0,https://cdn.rebrickable.com/media/sets/402-1.jpg,Basic Set
404-1,Universal Building Set,1977.0,472.0,https://cdn.rebrickable.com/media/sets/404-1.jpg,Basic Set
4-3,Basic Set,1973.0,234.0,https://cdn.rebrickable.com/media/sets/4-3.jpg,Basic Set
50-1,Universal Building Set,1976.0,390.0,https://cdn.rebrickable.com/media/sets/50-1.jpg,Basic Set
5-3,Basic Set,1973.0,330.0,https://cdn.rebrickable.com/media/sets/5-3.jpg,Basic Set
533-1,Basic Set,1984.0,93.0,https://cdn.rebrickable.com/media/sets/533-1.jpg,Basic Set
544-1,Basic Set,1981.0,147.0,https://cdn.rebrickable.com/media/sets/544-1.jpg,Basic Set
555-2,Basic Set,1981.0,206.0,https://cdn.rebrickable.com/media/sets/555-2.jpg,Basic Set
566-1,Basic Set,1981.0,310.0,https://cdn.rebrickable.com/media/sets/566-1.jpg,Basic Set
577-1,Basic Set,1981.0,396.0,https://cdn.rebrickable.com/media/sets/577-1.jpg,Basic Set
599-1,Super Basic Set,1982.0,744.0,https://cdn.rebrickable.com/media/sets/599-1.jpg,Basic Set
6-3,Basic Set,1973.0,338.0,https://cdn.rebrickable.com/media/sets/6-3.jpg,Basic Set
710-3,Universal Building Set,1983.0,357.0,https://cdn.rebrickable.com/media/sets/710-3.jpg,Basic Set
7-2,Universal Building Set,1979.0,64.0,https://cdn.rebrickable.com/media/sets/7-2.jpg,Basic Set
722-1,Universal Building Set,1980.0,302.0,https://cdn.rebrickable.com/media/sets/722-1.jpg,Basic Set
7-3,Basic Set,1973.0,412.0,https://cdn.rebrickable.com/media/sets/7-3.jpg,Basic Set
733-1,Universal Building Set,1980.0,504.0,https://cdn.rebrickable.com/media/sets/733-1.jpg,Basic Set
744-1,Universal Building Set,1980.0,540.0,https://cdn.rebrickable.com/media/sets/744-1.jpg,Basic Set
8-2,Universal Building Set,1979.0,93.0,https://cdn.rebrickable.com/media/sets/8-2.jpg,Basic Set
8-3,Basic Set,1973.0,665.0,https://cdn.rebrickable.com/media/sets/8-3.jpg,Basic Set
9-1,Universal Building Set,1978.0,116.0,https://cdn.rebrickable.com/media/sets/9-1.jpg,Basic Set
910-1,Universal Building Set,1976.0,318.0,https://cdn.rebrickable.com/media/sets/910-1.jpg,Basic Set
911-1,Universal Building Set,1976.0,401.0,https://cdn.rebrickable.com/media/sets/911-1.jpg,Basic Set
912-1,Universal Building Set,1976.0,472.0,https://cdn.rebrickable.com/media/sets/912-1.jpg,Basic Set
1106-2,Basic Building Set,1999.0,431.0,https://cdn.rebrickable.com/media/sets/1106-2.jpg,Classic Basic
1194-1,Classic Building Table,1999.0,408.0,https://cdn.rebrickable.com/media/sets/1194-1.jpg,Classic Basic
1841-1,Plane,1999.0,15.0,https://cdn.rebrickable.com/media/sets/1841-1.jpg,Classic Basic
1995-1,Racer,1999.0,15.0,https://cdn.rebrickable.com/media/sets/1995-1.jpg,Classic Basic
2025-1,Boat,1999.0,12.0,https://cdn.rebrickable.com/media/sets/2025-1.jpg,Classic Basic
2032-1,Helicopter,1999.0,18.0,https://cdn.rebrickable.com/media/sets/2032-1.jpg,Classic Basic
2045-1,Car,1999.0,17.0,https://cdn.rebrickable.com/media/sets/2045-1.jpg,Classic Basic
2047-1,Plane,1999.0,13.0,https://cdn.rebrickable.com/media/sets/2047-1.jpg,Classic Basic
2069-1,Boat,1999.0,15.0,https://cdn.rebrickable.com/media/sets/2069-1.jpg,Classic Basic
2075-1,Prop Plane,1999.0,14.0,https://cdn.rebrickable.com/media/sets/2075-1.jpg,Classic Basic
2155-1,Aircraft,2000.0,18.0,https://cdn.rebrickable.com/media/sets/2155-1.jpg,Classic Basic
2156-1,Car,2000.0,17.0,https://cdn.rebrickable.com/media/sets/2156-1.jpg,Classic Basic
2157-1,Boat,2000.0,16.0,https://cdn.rebrickable.com/media/sets/2157-1.jpg,Classic Basic
2158-1,Helicopter,2000.0,10.0,https://cdn.rebrickable.com/media/sets/2158-1.jpg,Classic Basic
2229-1,Bucketful of Fun,1998.0,201.0,https://cdn.rebrickable.com/media/sets/2229-1.jpg,Classic Basic
2453-1,Large Bulk Bucket,1998.0,950.0,https://cdn.rebrickable.com/media/sets/2453-1.jpg,Classic Basic
2719-1,Heli Monster,1999.0,9.0,https://cdn.rebrickable.com/media/sets/2719-1.jpg,Classic Basic
2728-1,The Chopper,1999.0,11.0,https://cdn.rebrickable.com/media/sets/2728-1.jpg,Classic Basic
2729-1,Quattro Leg,1999.0,17.0,https://cdn.rebrickable.com/media/sets/2729-1.jpg,Classic Basic
2742-1,Loudspeaker,1999.0,9.0,https://cdn.rebrickable.com/media/sets/2742-1.jpg,Classic Basic
2743-1,Pendulum Nose,1999.0,21.0,https://cdn.rebrickable.com/media/sets/2743-1.jpg,Classic Basic
2744-1,Propeller Man,1999.0,10.0,https://cdn.rebrickable.com/media/sets/2744-1.jpg,Classic Basic
2757-1,Bad Monkey,1999.0,9.0,https://cdn.rebrickable.com/media/sets/2757-1.jpg,Classic Basic
2759-1,Rotor Head,1999.0,14.0,https://cdn.rebrickable.com/media/sets/2759-1.jpg,Classic Basic
3040-1,Challenger Set 200,1998.0,159.0,https://cdn.rebrickable.com/media/sets/3040-1.jpg,Classic Basic
3041-1,Big Bucket of Fun,1998.0,468.0,https://cdn.rebrickable.com/media/sets/3041-1.jpg,Classic Basic
4122-1,Basic Building Set,2000.0,201.0,https://cdn.rebrickable.com/media/sets/4122-1.jpg,Classic Basic
4211-1,Starter Set 100,1998.0,53.0,https://cdn.rebrickable.com/media/sets/4211-1.jpg,Classic Basic
4212-1,Starter Set 200,1998.0,95.0,https://cdn.rebrickable.com/media/sets/4212-1.jpg,Classic Basic
4213-1,Super Set 200,1998.0,519.0,https://cdn.rebrickable.com/media/sets/4213-1.jpg,Classic Basic
4214-1,Medium Bucket,1998.0,264.0,https://cdn.rebrickable.com/media/sets/4214-1.jpg,Classic Basic
4215-1,Starter Set 300,1998.0,264.0,https://cdn.rebrickable.com/media/sets/4215-1.jpg,Classic Basic
4216-1,Super Set 100,1998.0,509.0,https://cdn.rebrickable.com/media/sets/4216-1.jpg,Classic Basic
4217-1,Playdesk and Bricks,1998.0,215.0,https://cdn.rebrickable.com/media/sets/4217-1.jpg,Classic Basic
4219-1,Brick Pack 100,1998.0,288.0,https://cdn.rebrickable.com/media/sets/4219-1.jpg,Classic Basic
4220-1,Large Box of Bricks,1998.0,428.0,https://cdn.rebrickable.com/media/sets/4220-1.jpg,Classic Basic
4221-1,Challenger Set 100,1998.0,66.0,https://cdn.rebrickable.com/media/sets/4221-1.jpg,Classic Basic
4222-1,Challenger Set 300,1998.0,364.0,https://cdn.rebrickable.com/media/sets/4222-1.jpg,Classic Basic
4223-1,Challenger Set 400 with Motor,1999.0,548.0,https://cdn.rebrickable.com/media/sets/4223-1.jpg,Classic Basic
4224-1,Medium Bucket,1998.0,363.0,https://cdn.rebrickable.com/media/sets/4224-1.jpg,Classic Basic
4225-1,Challenger Set 350,1998.0,244.0,https://cdn.rebrickable.com/media/sets/4225-1.jpg,Classic Basic
4226-1,Freestyle Bucket,1998.0,517.0,https://cdn.rebrickable.com/media/sets/4226-1.jpg,Classic Basic
4229-1,Brick Pack 300,1998.0,812.0,https://cdn.rebrickable.com/media/sets/4229-1.jpg,Classic Basic
4281-1,Classic Trial Size,1999.0,25.0,https://cdn.rebrickable.com/media/sets/4281-1.jpg,Classic Basic
4282-1,Classic Trial Size,1999.0,37.0,https://cdn.rebrickable.com/media/sets/4282-1.jpg,Classic Basic
4283-1,Classic Trial Box,2000.0,53.0,https://cdn.rebrickable.com/media/sets/4283-1.jpg,Classic Basic
4284-1,Classic Trial Size,1999.0,123.0,https://cdn.rebrickable.com/media/sets/4284-1.jpg,Classic Basic
4285-1,Small Bucket,1999.0,256.0,https://cdn.rebrickable.com/media/sets/4285-1.jpg,Classic Basic
4288-1,Large Bucket,1999.0,405.0,https://cdn.rebrickable.com/media/sets/4288-1.jpg,Classic Basic
4291-1,Classic Build & Store Tub,1999.0,770.0,https://cdn.rebrickable.com/media/sets/4291-1.jpg,Classic Basic
4293-1,Classic Value Pack,1999.0,817.0,https://cdn.rebrickable.com/media/sets/4293-1.jpg,Classic Basic
KABBASIC-1,Kabaya Basic 4-Pack,2000.0,0.0,https://cdn.rebrickable.com/media/sets/kabbasic-1.jpg,Classic Basic
1054-1,Stena Line Ferry,1999.0,212.0,https://cdn.rebrickable.com/media/sets/1054-1.jpg,Ferries
1548-1,Stena Line Ferry,1992.0,174.0,https://cdn.rebrickable.com/media/sets/1548-1.jpg,Ferries
1554-1,Silja Line Ferry,1986.0,172.0,https://cdn.rebrickable.com/media/sets/1554-1.jpg,Ferries
1575-1,Finnjet Ferry,1977.0,508.0,https://cdn.rebrickable.com/media/sets/1575-1.jpg,Ferries
1580-2,Silja Line Ferry,1977.0,414.0,https://cdn.rebrickable.com/media/sets/1580-2.jpg,Ferries
1581-1,Silja Line Ferry,1981.0,183.0,https://cdn.rebrickable.com/media/sets/1581-1.jpg,Ferries
1655-1,Viking Line Ferry,1985.0,176.0,https://cdn.rebrickable.com/media/sets/1655-1.jpg,Ferries
1656-2,Viking Line Ferry,1982.0,179.0,https://cdn.rebrickable.com/media/sets/1656-2.jpg,Ferries
1658-1,Viking Line Ferry,1982.0,203.0,https://cdn.rebrickable.com/media/sets/1658-1.jpg,Ferries
1660-1,Kronprins Frederik Ferry,1996.0,165.0,https://cdn.rebrickable.com/media/sets/1660-1.jpg,Ferries
1923-1,Viking Line Ferry,1989.0,185.0,https://cdn.rebrickable.com/media/sets/1923-1.jpg,Ferries
1924-2,Viking Line Ferry,1992.0,244.0,https://cdn.rebrickable.com/media/sets/1924-2.jpg,Ferries
1955-1,Color Line Ferry,1993.0,245.0,https://cdn.rebrickable.com/media/sets/1955-1.jpg,Ferries
1998-1,Silja Line Ferry,1991.0,376.0,https://cdn.rebrickable.com/media/sets/1998-1.jpg,Ferries
2998-1,Stena Line Ferry,1998.0,197.0,https://cdn.rebrickable.com/media/sets/2998-1.jpg,Ferries
40227-1,MSC Meraviglia,2016.0,181.0,https://cdn.rebrickable.com/media/sets/40227-1.jpg,Ferries
40318-1,MSC Cruises,2019.0,181.0,https://cdn.rebrickable.com/media/sets/40318-1.jpg,Ferries
800-1,Gear Set with Motor,1970.0,120.0,https://cdn.rebrickable.com/media/sets/800-1.jpg,Gears
801-1,Gear Set,1970.0,112.0,https://cdn.rebrickable.com/media/sets/801-1.jpg,Gears
802-1,Gear Supplementary Set,1970.0,30.0,https://cdn.rebrickable.com/media/sets/802-1.jpg,Gears
803-2,Gear/Wheel Set,1972.0,163.0,https://cdn.rebrickable.com/media/sets/803-2.jpg,Gears
810-3,Gear Truck Set,1974.0,112.0,https://cdn.rebrickable.com/media/sets/810-3.jpg,Gears
811-2,Gear Crane Set,1974.0,181.0,https://cdn.rebrickable.com/media/sets/811-2.jpg,Gears
812-1,Gear Supplementary Set,1974.0,101.0,https://cdn.rebrickable.com/media/sets/812-1.jpg,Gears
813-2,Gear Bulldozer Set,1974.0,130.0,https://cdn.rebrickable.com/media/sets/813-2.jpg,Gears
814-2,Gear Farm Set,1975.0,88.0,https://cdn.rebrickable.com/media/sets/814-2.jpg,Gears
103-1,4.5V Motor Set with Rubber Tracks,1969.0,24.0,https://cdn.rebrickable.com/media/sets/103-1.jpg,Supplemental
107-1,4.5V Motor Set,1976.0,31.0,https://cdn.rebrickable.com/media/sets/107-1.jpg,Supplemental
1129-1,Storage Cloth,1980.0,1.0,https://cdn.rebrickable.com/media/sets/1129-1.jpg,Supplemental
1798-1,Building Table,1995.0,3.0,https://cdn.rebrickable.com/media/sets/1798-1.jpg,Supplemental
359-1,Environment Plate,1972.0,1.0,https://cdn.rebrickable.com/media/sets/359-1.jpg,Supplemental
624-1,"Basic Motor, 9V",1996.0,27.0,https://cdn.rebrickable.com/media/sets/624-1.jpg,Supplemental
626-1,"Baseplate, Green",1996.0,1.0,https://cdn.rebrickable.com/media/sets/626-1.jpg,Supplemental
